,name,path,label
9619,4024.wav,./raw_data/negative/4024.wav,negative
2444,23.wav,./raw_data/positive/23.wav,positive
1752,1677.wav,./raw_data/positive/1677.wav,positive
1180,1161.wav,./raw_data/positive/1161.wav,positive
5733,0476.wav,./raw_data/negative/0476.wav,negative
5136,4722.wav,./raw_data/positive/4722.wav,positive
1097,1087.wav,./raw_data/positive/1087.wav,positive
6880,156.wav,./raw_data/negative/156.wav,negative
2390,2250.wav,./raw_data/positive/2250.wav,positive
7483,2101.wav,./raw_data/negative/2101.wav,negative
9808,4195.wav,./raw_data/negative/4195.wav,negative
797,0798.wav,./raw_data/positive/0798.wav,positive
5895,0638.wav,./raw_data/negative/0638.wav,negative
8478,2999.wav,./raw_data/negative/2999.wav,negative
3338,3103.wav,./raw_data/positive/3103.wav,positive
3376,3138.wav,./raw_data/positive/3138.wav,positive
4903,4512.wav,./raw_data/positive/4512.wav,positive
9545,3959.wav,./raw_data/negative/3959.wav,negative
8520,3035.wav,./raw_data/negative/3035.wav,negative
9311,3748.wav,./raw_data/negative/3748.wav,negative
7726,2320.wav,./raw_data/negative/2320.wav,negative
6741,1434.wav,./raw_data/negative/1434.wav,negative
2426,2283.wav,./raw_data/positive/2283.wav,positive
5798,0541.wav,./raw_data/negative/0541.wav,negative
5263,0006.wav,./raw_data/negative/0006.wav,negative
8743,3236.wav,./raw_data/negative/3236.wav,negative
952,0953.wav,./raw_data/positive/0953.wav,positive
1139,1124.wav,./raw_data/positive/1124.wav,positive
4120,3808.wav,./raw_data/positive/3808.wav,positive
6133,0876.wav,./raw_data/negative/0876.wav,negative
3117,2905.wav,./raw_data/positive/2905.wav,positive
744,0745.wav,./raw_data/positive/0745.wav,positive
8598,3105.wav,./raw_data/negative/3105.wav,negative
8136,2690.wav,./raw_data/negative/2690.wav,negative
2370,2232.wav,./raw_data/positive/2232.wav,positive
7579,2189.wav,./raw_data/negative/2189.wav,negative
2978,2780.wav,./raw_data/positive/2780.wav,positive
1917,1825.wav,./raw_data/positive/1825.wav,positive
6058,0801.wav,./raw_data/negative/0801.wav,negative
163,0164.wav,./raw_data/positive/0164.wav,positive
6141,0884.wav,./raw_data/negative/0884.wav,negative
8786,3275.wav,./raw_data/negative/3275.wav,negative
7432,2056.wav,./raw_data/negative/2056.wav,negative
10252,4595.wav,./raw_data/negative/4595.wav,negative
10076,4436.wav,./raw_data/negative/4436.wav,negative
290,0291.wav,./raw_data/positive/0291.wav,positive
5388,0131.wav,./raw_data/negative/0131.wav,negative
9032,3497.wav,./raw_data/negative/3497.wav,negative
3675,3407.wav,./raw_data/positive/3407.wav,positive
9692,4090.wav,./raw_data/negative/4090.wav,negative
4399,4059.wav,./raw_data/positive/4059.wav,positive
6106,0849.wav,./raw_data/negative/0849.wav,negative
10627,4932.wav,./raw_data/negative/4932.wav,negative
935,0936.wav,./raw_data/positive/0936.wav,positive
1405,1364.wav,./raw_data/positive/1364.wav,positive
6143,0886.wav,./raw_data/negative/0886.wav,negative
8501,3018.wav,./raw_data/negative/3018.wav,negative
3371,3133.wav,./raw_data/positive/3133.wav,positive
6117,0860.wav,./raw_data/negative/0860.wav,negative
9229,3674.wav,./raw_data/negative/3674.wav,negative
8721,3216.wav,./raw_data/negative/3216.wav,negative
583,0584.wav,./raw_data/positive/0584.wav,positive
4497,4147.wav,./raw_data/positive/4147.wav,positive
2,0003.wav,./raw_data/positive/0003.wav,positive
10618,4924.wav,./raw_data/negative/4924.wav,negative
1452,1406.wav,./raw_data/positive/1406.wav,positive
693,0694.wav,./raw_data/positive/0694.wav,positive
5542,0285.wav,./raw_data/negative/0285.wav,negative
898,0899.wav,./raw_data/positive/0899.wav,positive
10262,4603.wav,./raw_data/negative/4603.wav,negative
6904,1581.wav,./raw_data/negative/1581.wav,negative
2775,2598.wav,./raw_data/positive/2598.wav,positive
1993,1894.wav,./raw_data/positive/1894.wav,positive
765,0766.wav,./raw_data/positive/0766.wav,positive
1831,1748.wav,./raw_data/positive/1748.wav,positive
8346,288.wav,./raw_data/negative/288.wav,negative
156,0157.wav,./raw_data/positive/0157.wav,positive
5983,0726.wav,./raw_data/negative/0726.wav,negative
8911,3388.wav,./raw_data/negative/3388.wav,negative
7001,1669.wav,./raw_data/negative/1669.wav,negative
837,0838.wav,./raw_data/positive/0838.wav,positive
5589,0332.wav,./raw_data/negative/0332.wav,negative
3345,311.wav,./raw_data/positive/311.wav,positive
7470,2090.wav,./raw_data/negative/2090.wav,negative
3611,335.wav,./raw_data/positive/335.wav,positive
6018,0761.wav,./raw_data/negative/0761.wav,negative
2141,2026.wav,./raw_data/positive/2026.wav,positive
9307,3744.wav,./raw_data/negative/3744.wav,negative
8205,2752.wav,./raw_data/negative/2752.wav,negative
2631,2468.wav,./raw_data/positive/2468.wav,positive
4232,3909.wav,./raw_data/positive/3909.wav,positive
1821,1739.wav,./raw_data/positive/1739.wav,positive
7466,2087.wav,./raw_data/negative/2087.wav,negative
5555,0298.wav,./raw_data/negative/0298.wav,negative
1256,123.wav,./raw_data/positive/123.wav,positive
5826,0569.wav,./raw_data/negative/0569.wav,negative
1648,1583.wav,./raw_data/positive/1583.wav,positive
2138,2023.wav,./raw_data/positive/2023.wav,positive
10147,450.wav,./raw_data/negative/450.wav,negative
5902,0645.wav,./raw_data/negative/0645.wav,negative
3475,3227.wav,./raw_data/positive/3227.wav,positive
1749,1674.wav,./raw_data/positive/1674.wav,positive
9429,3854.wav,./raw_data/negative/3854.wav,negative
4367,403.wav,./raw_data/positive/403.wav,positive
35,0036.wav,./raw_data/positive/0036.wav,positive
6770,1460.wav,./raw_data/negative/1460.wav,negative
514,0515.wav,./raw_data/positive/0515.wav,positive
7305,1942.wav,./raw_data/negative/1942.wav,negative
4877,449.wav,./raw_data/positive/449.wav,positive
9260,3701.wav,./raw_data/negative/3701.wav,negative
9946,4319.wav,./raw_data/negative/4319.wav,negative
348,0349.wav,./raw_data/positive/0349.wav,positive
8422,2948.wav,./raw_data/negative/2948.wav,negative
3373,3135.wav,./raw_data/positive/3135.wav,positive
938,0939.wav,./raw_data/positive/0939.wav,positive
8449,2972.wav,./raw_data/negative/2972.wav,negative
11003,237.wav,./raw_data/background/237.wav,background
621,0622.wav,./raw_data/positive/0622.wav,positive
9410,3837.wav,./raw_data/negative/3837.wav,negative
1626,1563.wav,./raw_data/positive/1563.wav,positive
10011,4378.wav,./raw_data/negative/4378.wav,negative
9841,4224.wav,./raw_data/negative/4224.wav,negative
5837,0580.wav,./raw_data/negative/0580.wav,negative
3599,3339.wav,./raw_data/positive/3339.wav,positive
1265,1238.wav,./raw_data/positive/1238.wav,positive
8044,2607.wav,./raw_data/negative/2607.wav,negative
3718,3446.wav,./raw_data/positive/3446.wav,positive
9615,4020.wav,./raw_data/negative/4020.wav,negative
1542,1488.wav,./raw_data/positive/1488.wav,positive
5881,0624.wav,./raw_data/negative/0624.wav,negative
9104,3561.wav,./raw_data/negative/3561.wav,negative
3606,3345.wav,./raw_data/positive/3345.wav,positive
8446,297.wav,./raw_data/negative/297.wav,negative
7783,2372.wav,./raw_data/negative/2372.wav,negative
10032,4397.wav,./raw_data/negative/4397.wav,negative
3169,2952.wav,./raw_data/positive/2952.wav,positive
3004,2803.wav,./raw_data/positive/2803.wav,positive
1425,1382.wav,./raw_data/positive/1382.wav,positive
660,0661.wav,./raw_data/positive/0661.wav,positive
6850,1532.wav,./raw_data/negative/1532.wav,negative
1877,179.wav,./raw_data/positive/179.wav,positive
4064,3758.wav,./raw_data/positive/3758.wav,positive
7136,1790.wav,./raw_data/negative/1790.wav,negative
2880,2692.wav,./raw_data/positive/2692.wav,positive
269,0270.wav,./raw_data/positive/0270.wav,positive
2994,2795.wav,./raw_data/positive/2795.wav,positive
3017,2815.wav,./raw_data/positive/2815.wav,positive
6124,0867.wav,./raw_data/negative/0867.wav,negative
6065,0808.wav,./raw_data/negative/0808.wav,negative
9380,381.wav,./raw_data/negative/381.wav,negative
2957,2761.wav,./raw_data/positive/2761.wav,positive
932,0933.wav,./raw_data/positive/0933.wav,positive
7761,2352.wav,./raw_data/negative/2352.wav,negative
9731,4125.wav,./raw_data/negative/4125.wav,negative
7079,1739.wav,./raw_data/negative/1739.wav,negative
8804,3291.wav,./raw_data/negative/3291.wav,negative
3123,2910.wav,./raw_data/positive/2910.wav,positive
2834,2650.wav,./raw_data/positive/2650.wav,positive
3306,3075.wav,./raw_data/positive/3075.wav,positive
4631,4268.wav,./raw_data/positive/4268.wav,positive
10555,4868.wav,./raw_data/negative/4868.wav,negative
9479,39.wav,./raw_data/negative/39.wav,negative
9142,3596.wav,./raw_data/negative/3596.wav,negative
10510,4827.wav,./raw_data/negative/4827.wav,negative
8819,3304.wav,./raw_data/negative/3304.wav,negative
4091,3782.wav,./raw_data/positive/3782.wav,positive
6725,142.wav,./raw_data/negative/142.wav,negative
4031,3728.wav,./raw_data/positive/3728.wav,positive
1456,141.wav,./raw_data/positive/141.wav,positive
1223,120.wav,./raw_data/positive/120.wav,positive
3191,2972.wav,./raw_data/positive/2972.wav,positive
8031,2596.wav,./raw_data/negative/2596.wav,negative
7172,1822.wav,./raw_data/negative/1822.wav,negative
3314,3082.wav,./raw_data/positive/3082.wav,positive
5818,0561.wav,./raw_data/negative/0561.wav,negative
10268,4609.wav,./raw_data/negative/4609.wav,negative
8555,3067.wav,./raw_data/negative/3067.wav,negative
9666,4067.wav,./raw_data/negative/4067.wav,negative
1306,1275.wav,./raw_data/positive/1275.wav,positive
9192,3640.wav,./raw_data/negative/3640.wav,negative
9383,3812.wav,./raw_data/negative/3812.wav,negative
10731,67.wav,./raw_data/negative/67.wav,negative
4055,375.wav,./raw_data/positive/375.wav,positive
7797,2385.wav,./raw_data/negative/2385.wav,negative
3040,2836.wav,./raw_data/positive/2836.wav,positive
4691,4321.wav,./raw_data/positive/4321.wav,positive
7780,237.wav,./raw_data/negative/237.wav,negative
5698,0441.wav,./raw_data/negative/0441.wav,negative
4490,4140.wav,./raw_data/positive/4140.wav,positive
5234,78.wav,./raw_data/positive/78.wav,positive
1375,1337.wav,./raw_data/positive/1337.wav,positive
3252,3026.wav,./raw_data/positive/3026.wav,positive
5489,0232.wav,./raw_data/negative/0232.wav,negative
7364,1996.wav,./raw_data/negative/1996.wav,negative
7504,2120.wav,./raw_data/negative/2120.wav,negative
6908,1585.wav,./raw_data/negative/1585.wav,negative
6304,1040.wav,./raw_data/negative/1040.wav,negative
9963,4334.wav,./raw_data/negative/4334.wav,negative
8423,2949.wav,./raw_data/negative/2949.wav,negative
1023,102.wav,./raw_data/positive/102.wav,positive
9414,3840.wav,./raw_data/negative/3840.wav,negative
264,0265.wav,./raw_data/positive/0265.wav,positive
9040,3503.wav,./raw_data/negative/3503.wav,negative
6764,1455.wav,./raw_data/negative/1455.wav,negative
3425,3182.wav,./raw_data/positive/3182.wav,positive
9542,3956.wav,./raw_data/negative/3956.wav,negative
9814,420.wav,./raw_data/negative/420.wav,negative
3446,3200.wav,./raw_data/positive/3200.wav,positive
973,0974.wav,./raw_data/positive/0974.wav,positive
1142,1127.wav,./raw_data/positive/1127.wav,positive
2100,1990.wav,./raw_data/positive/1990.wav,positive
1064,1057.wav,./raw_data/positive/1057.wav,positive
9507,3924.wav,./raw_data/negative/3924.wav,negative
10553,4866.wav,./raw_data/negative/4866.wav,negative
7901,2479.wav,./raw_data/negative/2479.wav,negative
3131,2918.wav,./raw_data/positive/2918.wav,positive
9979,4349.wav,./raw_data/negative/4349.wav,negative
9272,3712.wav,./raw_data/negative/3712.wav,negative
3187,2969.wav,./raw_data/positive/2969.wav,positive
5635,0378.wav,./raw_data/negative/0378.wav,negative
4292,3963.wav,./raw_data/positive/3963.wav,positive
9916,4292.wav,./raw_data/negative/4292.wav,negative
1887,1799.wav,./raw_data/positive/1799.wav,positive
10211,4558.wav,./raw_data/negative/4558.wav,negative
6902,158.wav,./raw_data/negative/158.wav,negative
2872,2685.wav,./raw_data/positive/2685.wav,positive
3977,368.wav,./raw_data/positive/368.wav,positive
8061,2622.wav,./raw_data/negative/2622.wav,negative
4256,3930.wav,./raw_data/positive/3930.wav,positive
10051,4413.wav,./raw_data/negative/4413.wav,negative
7946,2519.wav,./raw_data/negative/2519.wav,negative
6051,0794.wav,./raw_data/negative/0794.wav,negative
7620,2225.wav,./raw_data/negative/2225.wav,negative
1185,1166.wav,./raw_data/positive/1166.wav,positive
4068,3761.wav,./raw_data/positive/3761.wav,positive
1010,1008.wav,./raw_data/positive/1008.wav,positive
6534,1248.wav,./raw_data/negative/1248.wav,negative
7213,186.wav,./raw_data/negative/186.wav,negative
10345,4679.wav,./raw_data/negative/4679.wav,negative
5469,0212.wav,./raw_data/negative/0212.wav,negative
4758,4382.wav,./raw_data/positive/4382.wav,positive
5741,0484.wav,./raw_data/negative/0484.wav,negative
7207,1854.wav,./raw_data/negative/1854.wav,negative
2271,2143.wav,./raw_data/positive/2143.wav,positive
7395,2022.wav,./raw_data/negative/2022.wav,negative
9973,4343.wav,./raw_data/negative/4343.wav,negative
4056,3750.wav,./raw_data/positive/3750.wav,positive
10474,4795.wav,./raw_data/negative/4795.wav,negative
2729,2556.wav,./raw_data/positive/2556.wav,positive
6509,1225.wav,./raw_data/negative/1225.wav,negative
10560,4872.wav,./raw_data/negative/4872.wav,negative
6334,1068.wav,./raw_data/negative/1068.wav,negative
8201,2749.wav,./raw_data/negative/2749.wav,negative
2545,2390.wav,./raw_data/positive/2390.wav,positive
4063,3757.wav,./raw_data/positive/3757.wav,positive
70,0071.wav,./raw_data/positive/0071.wav,positive
527,0528.wav,./raw_data/positive/0528.wav,positive
5553,0296.wav,./raw_data/negative/0296.wav,negative
8434,2959.wav,./raw_data/negative/2959.wav,negative
2623,2460.wav,./raw_data/positive/2460.wav,positive
6158,0901.wav,./raw_data/negative/0901.wav,negative
5480,0223.wav,./raw_data/negative/0223.wav,negative
678,0679.wav,./raw_data/positive/0679.wav,positive
747,0748.wav,./raw_data/positive/0748.wav,positive
1208,1187.wav,./raw_data/positive/1187.wav,positive
1680,1611.wav,./raw_data/positive/1611.wav,positive
67,0068.wav,./raw_data/positive/0068.wav,positive
3712,3440.wav,./raw_data/positive/3440.wav,positive
3135,2921.wav,./raw_data/positive/2921.wav,positive
6821,1506.wav,./raw_data/negative/1506.wav,negative
1300,127.wav,./raw_data/positive/127.wav,positive
7712,2308.wav,./raw_data/negative/2308.wav,negative
2140,2025.wav,./raw_data/positive/2025.wav,positive
2902,2711.wav,./raw_data/positive/2711.wav,positive
3758,3482.wav,./raw_data/positive/3482.wav,positive
4927,4534.wav,./raw_data/positive/4534.wav,positive
8688,3187.wav,./raw_data/negative/3187.wav,negative
9096,3554.wav,./raw_data/negative/3554.wav,negative
1638,1574.wav,./raw_data/positive/1574.wav,positive
10655,4958.wav,./raw_data/negative/4958.wav,negative
9265,3706.wav,./raw_data/negative/3706.wav,negative
508,0509.wav,./raw_data/positive/0509.wav,positive
7291,193.wav,./raw_data/negative/193.wav,negative
1429,1386.wav,./raw_data/positive/1386.wav,positive
5194,4775.wav,./raw_data/positive/4775.wav,positive
5637,0380.wav,./raw_data/negative/0380.wav,negative
3955,366.wav,./raw_data/positive/366.wav,positive
179,0180.wav,./raw_data/positive/0180.wav,positive
6952,1624.wav,./raw_data/negative/1624.wav,negative
7658,226.wav,./raw_data/negative/226.wav,negative
1534,1480.wav,./raw_data/positive/1480.wav,positive
931,0932.wav,./raw_data/positive/0932.wav,positive
1077,1069.wav,./raw_data/positive/1069.wav,positive
7400,2027.wav,./raw_data/negative/2027.wav,negative
1655,159.wav,./raw_data/positive/159.wav,positive
5714,0457.wav,./raw_data/negative/0457.wav,negative
1368,1330.wav,./raw_data/positive/1330.wav,positive
937,0938.wav,./raw_data/positive/0938.wav,positive
2656,2490.wav,./raw_data/positive/2490.wav,positive
9624,4029.wav,./raw_data/negative/4029.wav,negative
10145,4499.wav,./raw_data/negative/4499.wav,negative
3529,3276.wav,./raw_data/positive/3276.wav,positive
9957,4329.wav,./raw_data/negative/4329.wav,negative
5157,4741.wav,./raw_data/positive/4741.wav,positive
6813,15.wav,./raw_data/negative/15.wav,negative
2916,2724.wav,./raw_data/positive/2724.wav,positive
2360,2223.wav,./raw_data/positive/2223.wav,positive
896,0897.wav,./raw_data/positive/0897.wav,positive
3077,287.wav,./raw_data/positive/287.wav,positive
2973,2776.wav,./raw_data/positive/2776.wav,positive
11063,297.wav,./raw_data/background/297.wav,background
10710,506.wav,./raw_data/negative/506.wav,negative
64,0065.wav,./raw_data/positive/0065.wav,positive
6981,1650.wav,./raw_data/negative/1650.wav,negative
592,0593.wav,./raw_data/positive/0593.wav,positive
8592,310.wav,./raw_data/negative/310.wav,negative
717,0718.wav,./raw_data/positive/0718.wav,positive
7258,190.wav,./raw_data/negative/190.wav,negative
7165,1816.wav,./raw_data/negative/1816.wav,negative
8589,3098.wav,./raw_data/negative/3098.wav,negative
10498,4816.wav,./raw_data/negative/4816.wav,negative
9864,4245.wav,./raw_data/negative/4245.wav,negative
7928,2502.wav,./raw_data/negative/2502.wav,negative
8228,2773.wav,./raw_data/negative/2773.wav,negative
5494,0237.wav,./raw_data/negative/0237.wav,negative
8750,3242.wav,./raw_data/negative/3242.wav,negative
6165,0908.wav,./raw_data/negative/0908.wav,negative
1122,1109.wav,./raw_data/positive/1109.wav,positive
4892,4502.wav,./raw_data/positive/4502.wav,positive
8809,3296.wav,./raw_data/negative/3296.wav,negative
135,0136.wav,./raw_data/positive/0136.wav,positive
3520,3268.wav,./raw_data/positive/3268.wav,positive
2814,2632.wav,./raw_data/positive/2632.wav,positive
5391,0134.wav,./raw_data/negative/0134.wav,negative
5922,0665.wav,./raw_data/negative/0665.wav,negative
5027,4624.wav,./raw_data/positive/4624.wav,positive
5149,4734.wav,./raw_data/positive/4734.wav,positive
3986,3688.wav,./raw_data/positive/3688.wav,positive
9079,3539.wav,./raw_data/negative/3539.wav,negative
6357,1089.wav,./raw_data/negative/1089.wav,negative
4588,4229.wav,./raw_data/positive/4229.wav,positive
8389,2918.wav,./raw_data/negative/2918.wav,negative
2275,2147.wav,./raw_data/positive/2147.wav,positive
3513,3261.wav,./raw_data/positive/3261.wav,positive
5355,0098.wav,./raw_data/negative/0098.wav,negative
6495,1212.wav,./raw_data/negative/1212.wav,negative
10409,4736.wav,./raw_data/negative/4736.wav,negative
4729,4356.wav,./raw_data/positive/4356.wav,positive
8636,314.wav,./raw_data/negative/314.wav,negative
8590,3099.wav,./raw_data/negative/3099.wav,negative
7140,1794.wav,./raw_data/negative/1794.wav,negative
6965,1636.wav,./raw_data/negative/1636.wav,negative
5865,0608.wav,./raw_data/negative/0608.wav,negative
9080,354.wav,./raw_data/negative/354.wav,negative
1875,1788.wav,./raw_data/positive/1788.wav,positive
3671,3403.wav,./raw_data/positive/3403.wav,positive
8435,296.wav,./raw_data/negative/296.wav,negative
10223,4569.wav,./raw_data/negative/4569.wav,negative
8338,2872.wav,./raw_data/negative/2872.wav,negative
5659,0402.wav,./raw_data/negative/0402.wav,negative
11066,300.wav,./raw_data/background/300.wav,background
6434,1158.wav,./raw_data/negative/1158.wav,negative
3826,3543.wav,./raw_data/positive/3543.wav,positive
509,0510.wav,./raw_data/positive/0510.wav,positive
1006,1004.wav,./raw_data/positive/1004.wav,positive
3439,3195.wav,./raw_data/positive/3195.wav,positive
10107,4464.wav,./raw_data/negative/4464.wav,negative
6088,0831.wav,./raw_data/negative/0831.wav,negative
3963,3667.wav,./raw_data/positive/3667.wav,positive
6209,0952.wav,./raw_data/negative/0952.wav,negative
9742,4135.wav,./raw_data/negative/4135.wav,negative
1437,1393.wav,./raw_data/positive/1393.wav,positive
5419,0162.wav,./raw_data/negative/0162.wav,negative
4513,4161.wav,./raw_data/positive/4161.wav,positive
1232,1208.wav,./raw_data/positive/1208.wav,positive
9306,3743.wav,./raw_data/negative/3743.wav,negative
8580,309.wav,./raw_data/negative/309.wav,negative
2661,2495.wav,./raw_data/positive/2495.wav,positive
49,0050.wav,./raw_data/positive/0050.wav,positive
1591,1531.wav,./raw_data/positive/1531.wav,positive
7869,245.wav,./raw_data/negative/245.wav,negative
10506,4823.wav,./raw_data/negative/4823.wav,negative
5030,4627.wav,./raw_data/positive/4627.wav,positive
7611,2217.wav,./raw_data/negative/2217.wav,negative
9345,3779.wav,./raw_data/negative/3779.wav,negative
10578,4889.wav,./raw_data/negative/4889.wav,negative
2376,2238.wav,./raw_data/positive/2238.wav,positive
3516,3264.wav,./raw_data/positive/3264.wav,positive
2615,2453.wav,./raw_data/positive/2453.wav,positive
4306,3976.wav,./raw_data/positive/3976.wav,positive
8902,338.wav,./raw_data/negative/338.wav,negative
7961,2532.wav,./raw_data/negative/2532.wav,negative
3106,2896.wav,./raw_data/positive/2896.wav,positive
9891,427.wav,./raw_data/negative/427.wav,negative
871,0872.wav,./raw_data/positive/0872.wav,positive
3384,3145.wav,./raw_data/positive/3145.wav,positive
2806,2625.wav,./raw_data/positive/2625.wav,positive
9951,4323.wav,./raw_data/negative/4323.wav,negative
2091,1982.wav,./raw_data/positive/1982.wav,positive
4563,4206.wav,./raw_data/positive/4206.wav,positive
6390,1118.wav,./raw_data/negative/1118.wav,negative
3593,3333.wav,./raw_data/positive/3333.wav,positive
5393,0136.wav,./raw_data/negative/0136.wav,negative
2165,2048.wav,./raw_data/positive/2048.wav,positive
5398,0141.wav,./raw_data/negative/0141.wav,negative
5672,0415.wav,./raw_data/negative/0415.wav,negative
6401,1128.wav,./raw_data/negative/1128.wav,negative
11,0012.wav,./raw_data/positive/0012.wav,positive
5357,0100.wav,./raw_data/negative/0100.wav,negative
619,0620.wav,./raw_data/positive/0620.wav,positive
4071,3764.wav,./raw_data/positive/3764.wav,positive
5684,0427.wav,./raw_data/negative/0427.wav,negative
10372,4702.wav,./raw_data/negative/4702.wav,negative
1972,1875.wav,./raw_data/positive/1875.wav,positive
5289,0032.wav,./raw_data/negative/0032.wav,negative
2331,2198.wav,./raw_data/positive/2198.wav,positive
3267,304.wav,./raw_data/positive/304.wav,positive
11054,288.wav,./raw_data/background/288.wav,background
8611,3117.wav,./raw_data/negative/3117.wav,negative
2625,2462.wav,./raw_data/positive/2462.wav,positive
6447,117.wav,./raw_data/negative/117.wav,negative
2570,2412.wav,./raw_data/positive/2412.wav,positive
2316,2184.wav,./raw_data/positive/2184.wav,positive
9871,4251.wav,./raw_data/negative/4251.wav,negative
7452,2074.wav,./raw_data/negative/2074.wav,negative
5649,0392.wav,./raw_data/negative/0392.wav,negative
4752,4377.wav,./raw_data/positive/4377.wav,positive
8673,3173.wav,./raw_data/negative/3173.wav,negative
2429,2286.wav,./raw_data/positive/2286.wav,positive
8741,3234.wav,./raw_data/negative/3234.wav,negative
1607,1546.wav,./raw_data/positive/1546.wav,positive
634,0635.wav,./raw_data/positive/0635.wav,positive
9659,4060.wav,./raw_data/negative/4060.wav,negative
5342,0085.wav,./raw_data/negative/0085.wav,negative
3870,3583.wav,./raw_data/positive/3583.wav,positive
5371,0114.wav,./raw_data/negative/0114.wav,negative
7508,2124.wav,./raw_data/negative/2124.wav,negative
10791,025.wav,./raw_data/background/025.wav,background
8380,291.wav,./raw_data/negative/291.wav,negative
7738,2331.wav,./raw_data/negative/2331.wav,negative
8811,3298.wav,./raw_data/negative/3298.wav,negative
1687,1618.wav,./raw_data/positive/1618.wav,positive
4221,39.wav,./raw_data/positive/39.wav,positive
10904,138.wav,./raw_data/background/138.wav,background
1742,1668.wav,./raw_data/positive/1668.wav,positive
498,0499.wav,./raw_data/positive/0499.wav,positive
5986,0729.wav,./raw_data/negative/0729.wav,negative
548,0549.wav,./raw_data/positive/0549.wav,positive
2849,2664.wav,./raw_data/positive/2664.wav,positive
2044,194.wav,./raw_data/positive/194.wav,positive
9214,3660.wav,./raw_data/negative/3660.wav,negative
6953,1625.wav,./raw_data/negative/1625.wav,negative
320,0321.wav,./raw_data/positive/0321.wav,positive
2325,2192.wav,./raw_data/positive/2192.wav,positive
10063,4424.wav,./raw_data/negative/4424.wav,negative
1130,1116.wav,./raw_data/positive/1116.wav,positive
5362,0105.wav,./raw_data/negative/0105.wav,negative
4946,4551.wav,./raw_data/positive/4551.wav,positive
10715,52.wav,./raw_data/negative/52.wav,negative
10835,069.wav,./raw_data/background/069.wav,background
10600,4908.wav,./raw_data/negative/4908.wav,negative
1879,1791.wav,./raw_data/positive/1791.wav,positive
7884,2463.wav,./raw_data/negative/2463.wav,negative
7212,1859.wav,./raw_data/negative/1859.wav,negative
6023,0766.wav,./raw_data/negative/0766.wav,negative
8294,2832.wav,./raw_data/negative/2832.wav,negative
3837,3553.wav,./raw_data/positive/3553.wav,positive
2062,1956.wav,./raw_data/positive/1956.wav,positive
7367,1999.wav,./raw_data/negative/1999.wav,negative
2151,2035.wav,./raw_data/positive/2035.wav,positive
6752,1444.wav,./raw_data/negative/1444.wav,negative
5838,0581.wav,./raw_data/negative/0581.wav,negative
7743,2336.wav,./raw_data/negative/2336.wav,negative
6544,1257.wav,./raw_data/negative/1257.wav,negative
2096,1987.wav,./raw_data/positive/1987.wav,positive
3001,2800.wav,./raw_data/positive/2800.wav,positive
10182,4531.wav,./raw_data/negative/4531.wav,negative
10083,4442.wav,./raw_data/negative/4442.wav,negative
4084,3776.wav,./raw_data/positive/3776.wav,positive
46,0047.wav,./raw_data/positive/0047.wav,positive
1946,1851.wav,./raw_data/positive/1851.wav,positive
10692,4991.wav,./raw_data/negative/4991.wav,negative
2476,2328.wav,./raw_data/positive/2328.wav,positive
9903,4280.wav,./raw_data/negative/4280.wav,negative
2888,27.wav,./raw_data/positive/27.wav,positive
5324,0067.wav,./raw_data/negative/0067.wav,negative
456,0457.wav,./raw_data/positive/0457.wav,positive
3868,3581.wav,./raw_data/positive/3581.wav,positive
4030,3727.wav,./raw_data/positive/3727.wav,positive
11036,270.wav,./raw_data/background/270.wav,background
196,0197.wav,./raw_data/positive/0197.wav,positive
9118,3574.wav,./raw_data/negative/3574.wav,negative
10033,4398.wav,./raw_data/negative/4398.wav,negative
9299,3737.wav,./raw_data/negative/3737.wav,negative
3257,3030.wav,./raw_data/positive/3030.wav,positive
5638,0381.wav,./raw_data/negative/0381.wav,negative
4536,4182.wav,./raw_data/positive/4182.wav,positive
4647,4282.wav,./raw_data/positive/4282.wav,positive
5901,0644.wav,./raw_data/negative/0644.wav,negative
2094,1985.wav,./raw_data/positive/1985.wav,positive
321,0322.wav,./raw_data/positive/0322.wav,positive
2762,2586.wav,./raw_data/positive/2586.wav,positive
7121,1777.wav,./raw_data/negative/1777.wav,negative
9775,4165.wav,./raw_data/negative/4165.wav,negative
8987,3456.wav,./raw_data/negative/3456.wav,negative
3610,3349.wav,./raw_data/positive/3349.wav,positive
296,0297.wav,./raw_data/positive/0297.wav,positive
3931,3638.wav,./raw_data/positive/3638.wav,positive
7992,2560.wav,./raw_data/negative/2560.wav,negative
9310,3747.wav,./raw_data/negative/3747.wav,negative
8506,3022.wav,./raw_data/negative/3022.wav,negative
3259,3032.wav,./raw_data/positive/3032.wav,positive
4281,3953.wav,./raw_data/positive/3953.wav,positive
10733,69.wav,./raw_data/negative/69.wav,negative
7551,2163.wav,./raw_data/negative/2163.wav,negative
9315,3751.wav,./raw_data/negative/3751.wav,negative
8872,3352.wav,./raw_data/negative/3352.wav,negative
4717,4345.wav,./raw_data/positive/4345.wav,positive
1086,1077.wav,./raw_data/positive/1077.wav,positive
1544,149.wav,./raw_data/positive/149.wav,positive
4472,4124.wav,./raw_data/positive/4124.wav,positive
812,0813.wav,./raw_data/positive/0813.wav,positive
2536,2382.wav,./raw_data/positive/2382.wav,positive
381,0382.wav,./raw_data/positive/0382.wav,positive
1868,1781.wav,./raw_data/positive/1781.wav,positive
